MS-T-223-6 SANCARGO,亿达,6,,Air fryer,空气炸锅MF-7730S 12L,2pcs/ctn,2CTNS,4pcs,0.284CBM,15.6KGS,31.1KGS,¥196.00,¥784.00,,
MS-T-223-7 SANCARGO,亿达,7,,Air fryer,空气炸锅MF-10061A 7L+7L,1pcs/ctn,4CTNS,4pcs,0.546CBM,20.6KGS,82.2KGS,¥307.00,"¥1,228.00",,
MS-T-223-8 SANCARGO,亿达,8,,Rice cooker,电饭煲 CCR-2027 6L,4pcs/ctn,2CTNS,8pcs,0.322CBM,21.0KGS,42.0KGS,¥126.00,"¥1,008.00",,
MS-T-223-9 SANCARGO,亿达,9,,Microwave oven,微波炉 MIV-E75 20L,1pcs/ctn,2CTNS,2pcs,0.137CBM,11.9KGS,23.7KGS,¥258.00,¥516.00,,
MS-T-224-2 SANCARGO,明路,4,,Ceramic Canister Set with bamboo Tray,SCT-653,18pcs/ctn,2CTNS,36pcs,0.191CBM,24.4KGS,48.8KGS,¥30.50,"¥1,098.00",,
MARKS,SHOP#,"ITEM
NO.",DESCRIPTION OF GOODS,,,PACKING,T.CTN,T.QTY,T.CBM,"UNIT
WEIGHT",T.WEIGHT,U.PRICE (RMB),T.AMOUNT,,
MS-T-224-4 SANCARGO,明路,6,,Ceramic Canister Set with bamboo Tray,SCT-658,24pcs/ctn,2CTNS,48pcs,0.252CBM,33.4KGS,66.8KGS,¥29.50,"¥1,416.00",,
MS-T-224-5 SANCARGO,明路,7,,Ceramic Canister Set with bamboo Tray,SCT-637,18pcs/ctn,2CTNS,36pcs,0.196CBM,28.0KGS,56.0KGS,¥30.50,"¥1,098.00",,
MS-T-224-6 SANCARGO,明路,8,,Ceramic plates,ST-705,30pcs/ctn,6CTNS,180pcs,0.297CBM,27.0KGS,162.0KGS,¥4.50,¥810.00,,
MS-T-225-1 SANCARGO,佛伦斯,1,,Ceramic Canister Set with bamboo Tray,,16pcs/ctn,1CTNS,16pcs,0.110CBM,32.0KGS,32.0KGS,¥38.00,¥608.00,,
MS-T-225-2 SANCARGO,佛伦斯,2,,Ceramic Canister Set with bamboo Tray,,16pcs/ctn,1CTNS,16pcs,0.099CBM,32.0KGS,32.0KGS,¥38.00,¥608.00,,
MS-T-225-3 SANCARGO,佛伦斯,3,,Ceramic Canister Set with bamboo Tray,,16pcs/ctn,1CTNS,16pcs,0.099CBM,32.0KGS,32.0KGS,¥38.00,¥608.00,,
MS-T-225-4 SANCARGO,佛伦斯,4,,Ceramic Canister Set with bamboo Tray,,12pcs/ctn,1CTNS,12pcs,0.088CBM,27.0KGS,27.0KGS,¥38.00,¥456.00,,
MS-T-226-1 SANCARGO,龙凤保温瓶,1,,Vacuum Flask,TF-R100G-1,12pcs/ctn,2CTNS,24pcs,0.190CBM,10.7KGS,21.4KGS,¥49.00,"¥1,176.00",,
MS-T-226-2 SANCARGO,龙凤保温瓶,2,,Vacuum Flask,TE-R100FG-1,12pcs/ctn,2CTNS,24pcs,0.181CBM,13.8KGS,27.6KGS,¥56.00,"¥1,344.00",,
MS-T-226-3 SANCARGO,龙凤保温瓶,3,,Vacuum Flask,QAA-200G-1,12pcs/ctn,2CTNS,24pcs,0.193CBM,13.8KGS,27.6KGS,¥65.00,"¥1,560.00",,
MS-T-226-4 SANCARGO,龙凤保温瓶,4,,Vacuum Flask,QB-200-3,12pcs/ctn,2CTNS,24pcs,0.002CBM,14.9KGS,29.8KGS,¥70.00,"¥1,680.00",,
MS-T-226-5 SANCARGO,龙凤保温瓶,5,,Vacuum Flask,SS20KK,12pcs/ctn,2CTNS,24pcs,0.017CBM,10.5KGS,21.0KGS,¥32.00,¥768.00,,
MS-T-226-6 SANCARGO,龙凤保温瓶,6,,Vacuum Flask,SS30T,12pcs/ctn,2CTNS,24pcs,0.227CBM,15.2KGS,30.4KGS,¥39.00,¥936.00,,
MS-T-226-7 SANCARGO,龙凤保温瓶,7,,"Insulated drink
Dispenser",IDB-1000SA2CTM,6pcs/ctn,1CTNS,6pcs,0.158CBM,13.2KGS,13.2KGS,¥72.00,¥432.00,,
MS-T-226-8 SANCARGO,龙凤保温瓶,8,,"Insulated drink
Dispenser",IDG-1500SA2CTM,3pcs/ctn,3CTNS,9pcs,0.495CBM,13.4KGS,40.1KGS,¥165.00,"¥1,485.00",,
MARKS,SHOP#,"ITEM
NO.",DESCRIPTION OF GOODS,,,PACKING,T.CTN,T.QTY,T.CBM,"UNIT
WEIGHT",T.WEIGHT,U.PRICE (RMB),T.AMOUNT,,
MS-T-227-1 SANCARGO,康达,18,,Dish Rack,"KD16-082，
Dish Rack，
椭圆形大号3层碗碟",6pcs/ctn,1CTNS,6pcs,0.144CBM,20.7KGS,20.7KGS,¥65.00,¥390.00,,
MS-T-227-2 SANCARGO,康达,19,,Dish Rack,"KD42-064AH，
Dish Rack，
方形3层碗架 黑色",6pcs/ctn,1CTNS,6pcs,0.118CBM,16.0KGS,16.0KGS,¥65.00,¥390.00,,
MS-T-227-3 SANCARGO,康达,20,,Dish Rack,"KD42-064A，
Dish Rack，
方形3层碗架 银色",6pcs/ctn,1CTNS,6pcs,0.118CBM,16.0KGS,16.0KGS,¥65.00,¥390.00,,
MS-T-227-4 SANCARGO,康达,21,,Dish Rack,"KD16-082H，
Dish Rack，
椭圆形大号3层碗碟",6pcs/ctn,1CTNS,6pcs,0.144CBM,20.7KGS,20.7KGS,¥65.00,¥390.00,,
MS-T-227-5 SANCARGO,康达,22,,Dish Rack,"KD17-215，
Dish Rack，
三层碗碟架 本色 全",6pcs/ctn,1CTNS,6pcs,0.174CBM,18.4KGS,18.4KGS,¥77.00,¥462.00,,
MS-T-227-6 SANCARGO,康达,23,,Dish Rack,"KD17-212A，
Dish Rack，
B型朝上碗碟架*三",6pcs/ctn,1CTNS,6pcs,0.230CBM,22.8KGS,22.8KGS,¥108.00,¥648.00,,
MS-T-227-7 SANCARGO,康达,24,,Dish Rack,"KD64-060，
Rack，
彩盒双层碗碟架 黑",6pcs/ctn,1CTNS,6pcs,0.109CBM,0.0KGS,0.0KGS,¥57.00,¥342.00,,
MS-T-227-8 SANCARGO,康达,26,,Dish Rack,"KD64-059，
Rack，
彩盒双层碗碟架 黑",6pcs/ctn,1CTNS,6pcs,0.108CBM,0.0KGS,0.0KGS,¥57.00,¥342.00,,
MS-T-227-9 SANCARGO,康达,27,,Cup  Stand,"KD42-4519B，
Cup  Stand，
粗U形六杯架 黑镍",24pcs/ctn,1CTNS,24pcs,0.061CBM,20.0KGS,20.0KGS,¥11.00,¥264.00,,
MS-T-227-10 SANCARGO,康达,28,,Cup  Stand,"KD63-218A，
Cup Stand，
粗V形杯架 炝黑",24pcs/ctn,1CTNS,24pcs,0.051CBM,19.5KGS,19.5KGS,¥8.80,¥211.20,,
MS-T-227-11 SANCARGO,康达,29,,Cup  Stand,"KD63-219B，
Cup Stand，
粗U形杯架 黄金色",24pcs/ctn,1CTNS,24pcs,0.051CBM,20.2KGS,20.2KGS,¥9.20,¥220.80,,
MS-T-227-12 SANCARGO,康达,30,,Cup  Stand,"KD117-216，
Cup Stand，
S形杯架 电泳金",24pcs/ctn,1CTNS,24pcs,0.042CBM,9.3KGS,9.3KGS,¥12.50,¥300.00,,
MS-T-227-13 SANCARGO,康达,31,,Cup  Stand,"KD117-216A，
Cup Stand， S形杯架 银色",24pcs/ctn,1CTNS,24pcs,0.042CBM,9.3KGS,9.3KGS,¥12.00,¥288.00,,
MS-T-227-14 SANCARGO,康达,32,,"Foldable Storage
Basket","KD60-5288，
Storage Basket， 大号多变篮 电泳金",50pcs/ctn,1CTNS,50pcs,0.059CBM,15.0KGS,15.0KGS,¥10.00,¥500.00,,
MS-T-227-15 SANCARGO,康达,33,,Kitchen tool holder,"KD225-008，
tool holder，
桌面刀架（带筷筒）",12pcs/ctn,1CTNS,12pcs,0.112CBM,13.9KGS,13.9KGS,¥45.00,¥540.00,,
MARKS,SHOP#,"ITEM
NO.",DESCRIPTION OF GOODS,,,PACKING,T.CTN,T.QTY,T.CBM,"UNIT
WEIGHT",T.WEIGHT,U.PRICE (RMB),T.AMOUNT,,
MS-T-227-16 SANCARGO,康达,34,,Cup  Stand,"KD225-002，
Cup Stand， 桌面杯架 银色",12pcs/ctn,1CTNS,12pcs,0.142CBM,9.0KGS,9.0KGS,¥31.00,¥372.00,,
MS-T-227-17 SANCARGO,康达,35,,"Foldable Storage
Basket","KD60-5282，
Storage Basket，大号多变篮 黑镍",50pcs/ctn,1CTNS,50pcs,0.059CBM,15.0KGS,15.0KGS,¥10.20,¥510.00,,
MS-T-228-1 SANCARGO,泊洋工艺,7,,Ceramic Tea Set,转盘浪花纹水具,6pcs/ctn,1CTNS,6pcs,0.230CBM,26.0KGS,26.0KGS,¥118.00,¥708.00,,
MS-T-228-2 SANCARGO,泊洋工艺,8,,Ceramic Tea Set,转盘白纹玉兰水具,6pcs/ctn,1CTNS,6pcs,0.230CBM,26.0KGS,26.0KGS,¥118.00,¥708.00,,
MS-T-228-3 SANCARGO,泊洋工艺,9,,Ceramic Tea Set,250ML条纹杯混色 6 cup and 6 saucer,8pcs/ctn,1CTNS,8pcs,0.135CBM,35.0KGS,35.0KGS,¥108.00,¥864.00,,
MS-T-228-4 SANCARGO,泊洋工艺,10,,Ceramic Canister Set,甜甜圈套三白+浅咖调味罐,16pcs/ctn,1CTNS,16pcs,0.090CBM,35.0KGS,35.0KGS,¥35.00,¥560.00,,
MS-T-228-5 SANCARGO,泊洋工艺,11,,Ceramic Canister Set,甜甜圈套三绿色调味罐,16pcs/ctn,1CTNS,16pcs,0.090CBM,27.0KGS,27.0KGS,¥35.00,¥560.00,,
MS-T-228-6 SANCARGO,泊洋工艺,12,,Ceramic Tea Set,1壶6杯+大号蝴蝶托盘,6pcs/ctn,1CTNS,6pcs,0.180CBM,27.0KGS,27.0KGS,¥105.00,¥630.00,,
MS-T-229-1 SANCARGO,以辰,1,,Vacuum Flask,JK4000,9pcs/ctn,2CTNS,18pcs,0.280CBM,21.0KGS,42.0KGS,¥100.00,"¥1,800.00",,
MS-T-229-2 SANCARGO,以辰,2,,Vacuum Flask,JK3000,9pcs/ctn,1CTNS,9pcs,0.120CBM,18.0KGS,18.0KGS,¥95.00,¥855.00,,
MS-T-229-3 SANCARGO,以辰,3,,Vacuum Flask,JKX5000,9pcs/ctn,2CTNS,18pcs,0.320CBM,23.0KGS,46.0KGS,¥110.00,"¥1,980.00",,
MS-T-229-4 SANCARGO,以辰,4,,Vacuum Flask,JKX4000,9pcs/ctn,2CTNS,18pcs,0.280CBM,21.0KGS,42.0KGS,¥100.00,"¥1,800.00",,
MS-T-229-5 SANCARGO,以辰,5,,Vacuum Bottles,SC-550,50pcs/ctn,1CTNS,50pcs,0.120CBM,20.0KGS,20.0KGS,¥30.00,"¥1,500.00",,
MS-T-229-6 SANCARGO,以辰,6,,Vacuum Bottles,XL550MG,50pcs/ctn,1CTNS,50pcs,0.090CBM,18.0KGS,18.0KGS,¥16.00,¥800.00,,
MS-T-229-7 SANCARGO,以辰,7,,Vacuum Bottles,XL750MG,40pcs/ctn,3CTNS,120pcs,0.270CBM,19.0KGS,57.0KGS,¥21.00,"¥2,520.00",,
MARKS,SHOP#,"ITEM
NO.",DESCRIPTION OF GOODS,,,PACKING,T.CTN,T.QTY,T.CBM,"UNIT
WEIGHT",T.WEIGHT,U.PRICE (RMB),T.AMOUNT,,
MS-T-229-8 SANCARGO,以辰,8,,Vacuum Bottles,XL-750TS,50pcs/ctn,1CTNS,50pcs,0.100CBM,19.0KGS,19.0KGS,¥19.50,¥975.00,,
MS-T-229-9 SANCARGO,以辰,9,,Vacuum Bottles,Y12-750,50pcs/ctn,3CTNS,150pcs,0.300CBM,18.0KGS,54.0KGS,¥21.50,"¥3,225.00",,
MS-T-229-10 SANCARGO,以辰,10,,Vacuum Bottles,YSM-800,40pcs/ctn,1CTNS,40pcs,0.140CBM,25.0KGS,25.0KGS,¥20.00,¥800.00,,
MS-T-230-1 SANCARGO,潮美陶瓷,1,,Casserole dishes,"WQH-10寸汤
锅（B）",12pcs/ctn,3CTNS,36pcs,0.300CBM,31.0KGS,93.0KGS,¥29.00,"¥1,044.00",,
MS-T-230-2 SANCARGO,潮美陶瓷,2,,Casserole dishes,"WQH-10寸汤
锅（C）",12pcs/ctn,3CTNS,36pcs,0.300CBM,31.0KGS,93.0KGS,¥29.00,"¥1,044.00",,
MS-T-230-3 SANCARGO,潮美陶瓷,3,,Casserole dishes,"WQH-10寸汤
锅（D）",12pcs/ctn,3CTNS,36pcs,0.300CBM,31.0KGS,93.0KGS,¥29.00,"¥1,044.00",,
MS-T-230-4 SANCARGO,潮美陶瓷,4,,Casserole dishes,"WQH-10寸汤
锅（G）",12pcs/ctn,3CTNS,36pcs,0.300CBM,31.0KGS,93.0KGS,¥29.00,"¥1,044.00",,
MS-T-230-5 SANCARGO,潮美陶瓷,5,,Casserole dishes,"ZJ-8""英式汤窝 (波点）",20pcs/ctn,1CTNS,20pcs,0.100CBM,34.3KGS,34.3KGS,¥31.00,¥620.00,,
MS-T-230-6 SANCARGO,潮美陶瓷,6,,Casserole dishes,"ZJ-8""英式汤窝
（白色)",20pcs/ctn,1CTNS,20pcs,0.100CBM,34.3KGS,34.3KGS,¥31.00,¥620.00,,
MS-T-230-7 SANCARGO,潮美陶瓷,7,,Casserole dishes,"WQH-3PC汤
锅（金线）",6pcs/ctn,2CTNS,12pcs,0.200CBM,29.0KGS,58.0KGS,¥65.00,¥780.00,,
MS-T-231-1 SANCARGO,记忆,1,,Stainer,16CM,100pcs/ctn,1CTNS,100pcs,0.055CBM,18.0KGS,18.0KGS,¥6.30,¥630.00,,
MS-T-231-2 SANCARGO,记忆,2,,Stainer,22CM,100pcs/ctn,1CTNS,100pcs,0.101CBM,30.0KGS,30.0KGS,¥8.20,¥820.00,,
MS-T-231-3 SANCARGO,记忆,3,,Stainer,28CM,60pcs/ctn,1CTNS,60pcs,0.162CBM,40.0KGS,40.0KGS,¥11.50,¥690.00,,
MS-T-231-4 SANCARGO,记忆,4,,Knife,TABLE KNIFE,600pcs/ctn,1CTNS,600pcs,0.019CBM,38.0KGS,38.0KGS,¥2.00,"¥1,200.00",,
MS-T-231-5 SANCARGO,记忆,5,,Knife,STICK KNIFE,600pcs/ctn,1CTNS,600pcs,0.019CBM,38.0KGS,38.0KGS,¥2.00,"¥1,200.00",,
MARKS,SHOP#,"ITEM
NO.",DESCRIPTION OF GOODS,,,PACKING,T.CTN,T.QTY,T.CBM,"UNIT
WEIGHT",T.WEIGHT,U.PRICE (RMB),T.AMOUNT,,
MS-T-231-6 SANCARGO,记忆,6,,Spoon,BIG SPOON,600pcs/ctn,1CTNS,600pcs,0.019CBM,28.0KGS,28.0KGS,¥1.25,¥750.00,,
MS-T-231-7 SANCARGO,记忆,7,,Fork,BIG FORK,600pcs/ctn,1CTNS,600pcs,0.019CBM,16.0KGS,16.0KGS,¥1.25,¥750.00,,
MS-T-231-8 SANCARGO,记忆,8,,Spoon,ICE SPOON,600pcs/ctn,1CTNS,600pcs,0.008CBM,17.0KGS,17.0KGS,¥1.05,¥630.00,,
MS-T-231-9 SANCARGO,记忆,9,,Spoon,TEA SPOON,600pcs/ctn,1CTNS,600pcs,0.008CBM,15.0KGS,15.0KGS,¥1.00,¥600.00,,
MS-T-231-10 SANCARGO,记忆,10,,Knife,STICK KNIFE,300pcs/ctn,1CTNS,300pcs,0.019CBM,38.0KGS,38.0KGS,¥4.50,"¥1,350.00",,
MS-T-231-11 SANCARGO,记忆,11,,Spoon,BIG SPOON,300pcs/ctn,1CTNS,300pcs,0.019CBM,28.0KGS,28.0KGS,¥4.20,"¥1,260.00",,
MS-T-231-12 SANCARGO,记忆,12,,Fork,BIG FORK,300pcs/ctn,1CTNS,300pcs,0.019CBM,26.0KGS,26.0KGS,¥4.20,"¥1,260.00",,
MS-T-231-13 SANCARGO,记忆,13,,Spoon,TEA SPOON,300pcs/ctn,1CTNS,300pcs,0.008CBM,15.0KGS,15.0KGS,¥3.20,¥960.00,,
MS-T-231-14 SANCARGO,记忆,14,,Spoon,BIG SPOON,600pcs/ctn,1CTNS,600pcs,0.034CBM,28.0KGS,28.0KGS,¥2.80,"¥1,680.00",,
MS-T-231-15 SANCARGO,记忆,15,,Fork,BIG FORK,600pcs/ctn,1CTNS,600pcs,0.034CBM,26.0KGS,26.0KGS,¥2.80,"¥1,680.00",,
MS-T-231-16 SANCARGO,记忆,16,,Spoon,TEA SPOON,600pcs/ctn,1CTNS,600pcs,0.026CBM,22.0KGS,22.0KGS,¥2.50,"¥1,500.00",,
MS-T-231-17 SANCARGO,记忆,17,,Knife,TABLE KNIFE,600pcs/ctn,1CTNS,600pcs,0.022CBM,35.0KGS,35.0KGS,¥3.40,"¥2,040.00",,
MS-T-231-18 SANCARGO,记忆,18,,Spoon,BIG SPOON,600pcs/ctn,1CTNS,600pcs,0.034CBM,28.0KGS,28.0KGS,¥3.00,"¥1,800.00",,
MS-T-231-19 SANCARGO,记忆,19,,Fork,BIG FORK,600pcs/ctn,1CTNS,600pcs,0.034CBM,26.0KGS,26.0KGS,¥3.00,"¥1,800.00",,
MS-T-231-20 SANCARGO,记忆,20,,Spoon,TEA SPOON,600pcs/ctn,1CTNS,600pcs,0.026CBM,22.0KGS,22.0KGS,¥2.60,"¥1,560.00",,
MARKS,SHOP#,"ITEM
NO.",DESCRIPTION OF GOODS,,,PACKING,T.CTN,T.QTY,T.CBM,"UNIT
WEIGHT",T.WEIGHT,U.PRICE (RMB),T.AMOUNT,,
MS-T-231-21 SANCARGO,记忆,21,,Knife,TABLE KNIFE,600pcs/ctn,1CTNS,600pcs,0.022CBM,35.0KGS,35.0KGS,¥3.80,"¥2,280.00",,
MS-T-232-2 SANCARGO,阳阳,2,,Ceramic plates,y-100,32pcs/ctn,5CTNS,160pcs,0.655CBM,30.0KGS,150.0KGS,¥5.50,¥880.00,,
MS-T-232-3 SANCARGO,阳阳,3,,Ceramic  tea pot,168-4450,24pcs/ctn,1CTNS,24pcs,0.071CBM,17.0KGS,17.0KGS,¥8.80,¥211.20,,
MS-T-232-4 SANCARGO,阳阳,4,,Ceramic  bowls,FF-788,48pcs/ctn,1CTNS,48pcs,0.045CBM,37.0KGS,37.0KGS,¥6.30,¥302.40,,
MS-T-232-5 SANCARGO,阳阳,5,,Ceramic plates,10美式盘,20pcs/ctn,6CTNS,120pcs,0.341CBM,37.0KGS,222.0KGS,¥4.60,¥552.00,,
MS-T-234-1 SANCARGO,乐宝,,,Ceramic tableware,,1pcs/ctn,5CTNS,5pcs,0.372CBM,20.4KGS,102.0KGS,¥275.00,"¥1,375.00",,
MS-T-234-2 SANCARGO,乐宝,,,Ceramic tableware,,1pcs/ctn,5CTNS,5pcs,0.372CBM,20.4KGS,102.0KGS,¥275.00,"¥1,375.00",,
MS-T-234-3 SANCARGO,乐宝,,,Ceramic tableware,,1pcs/ctn,5CTNS,5pcs,0.372CBM,20.4KGS,102.0KGS,¥275.00,"¥1,375.00",,
MS-T-234-4 SANCARGO,乐宝,,,Ceramic tableware,,2pcs/ctn,3CTNS,6pcs,0.268CBM,24.4KGS,73.2KGS,¥265.00,"¥1,590.00",,
MS-T-235-1 SANCARGO,星*,1,,Plastic Juice dispenser,,8pcs/ctn,3CTNS,24pcs,1.050CBM,24.0KGS,72.0KGS,¥88.00,"¥2,112.00",,
MS-T-235-2 SANCARGO,星*,2,,Plastic Juice dispenser,,4pcs/ctn,2CTNS,8pcs,0.700CBM,24.0KGS,48.0KGS,¥176.00,"¥1,408.00",,
MS-T-235-3 SANCARGO,星*,3,,Grill net,,30pcs/ctn,2CTNS,60pcs,0.320CBM,22.0KGS,44.0KGS,¥16.00,¥960.00,,
MS-T-235-5 SANCARGO,星*,5,,Cook jiuao,,4pcs/ctn,3CTNS,12pcs,0.330CBM,22.0KGS,66.0KGS,¥98.00,"¥1,176.00",,
,,,,,,,1042CTNS,,70.125CBM,,23183.0KGS,,"¥327,239.30",,
GOODS LEFT IN SANCARGO,,,,,,,,,,,,,,,
MS-T-224-1 SANCARGO,明路,3,,Ceramic  coffee  set,ML1219,8pcs/ctn,2CTNS,16pcs,0.657CBM,41.2KGS,82.4KGS,¥112.00,"¥1,792.00",,
MARKS,SHOP#,"ITEM
NO.",DESCRIPTION OF GOODS,,,PACKING,T.CTN,T.QTY,T.CBM,"UNIT
WEIGHT",T.WEIGHT,U.PRICE (RMB),T.AMOUNT,,
MS-T-212-3 SANCARGO,盈隽金属,3,,Cookware,2.5L 16cm 18cm 20cm 24cm 24cm,2pcs/ctn,5CTNS,10pcs,0.384CBM,16.5KGS,82.5KGS,¥189.00,"¥1,890.00",,
MS-T-212-1 SANCARGO,盈隽金属,1,,Cookware,"18*10.5CM
20*11.5CM
24*13.5CM",2pcs/ctn,5CTNS,10pcs,0.325CBM,15.8KGS,79.0KGS,¥156.00,"¥1,560.00",,
MS-T-213-2 SANCARGO,盈隽金属,5,,Cookware,"18*10.5CM 24*7CM
24*13.5CM
26*14.5CM",2pcs/ctn,2CTNS,4pcs,0.151CBM,17.5KGS,35.0KGS,¥161.00,¥644.00,,
MS-T-213-1 SANCARGO,盈隽金属,4,,Cookware,"18*10.5CM
20*11.5CM
24*13.5CM",2pcs/ctn,9CTNS,18pcs,0.585CBM,15.8KGS,142.2KGS,¥156.00,"¥2,808.00",,
,,,,,,,23CTNS,,2.1010CBM,,421.1KGS,,"¥8,694.00",,
TOTAL WEIGHT,,,,23183,KGS,,,,,,,,,,
TOTAL CBM,,,,70.1,CBM,,,,,,,,,,
TOTAL CARTON,,,,1042,CTN,,,,,,,,,,
TOTAL COST,,,,"￥327,239",RMB,"$48,123",USD,,,,,,,,
13/02/2026 PAYMENT,,,,,,"$10,000",USD,,,,,,,,
GOODS BALANCE,,,,,,"$38,123",USD,,,,,,,,
CREDIT SUPPORT TO MOMBASA,,,,,,$762,USD,,,,,,,,
PIVOC,,,,,,$750,USD,,,,,,,,
YIWU-MOMBASA FREIGHT,,,,,,"$5,200",USD,,,,,,,,
TOTAL BALANCE,,,,,,"$44,836",USD,,,EXCHANGE RATE,,¥6.80,,,
Balance Payment Terms and Conditions,,,,,,,,,,,,,,,
"if outstanding balance is not paid within Five days(5)days after vessel arrival Mombasa, a 0.2% per day payment delay surcharge will be  charged",,,,,,,,,,,,,,,
"if outstanding balance is not paid within fifteen days(15)days after vessel arrival Mombasa, a 0.3% per day payment delay surcharge will be charged",,,,,,,,,,,,,,,
09/04/2026 PAYMENT,,,,,,"$10,451",USD,,,,,,,,
10/04/2026 PAYMENT,,,,,,33555,USD,,,,,,,,
CURRENT,,,,,,829.895,USD,,,,,,,,
